Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,Return_3d,Direction_3d,Return_5d,Direction_5d,Return_7d,Direction_7d
2020-11-19,3581.8701171875,0.3946442467421596,0,0.0614,0.832,0.1067,0.0501,902,-1.1563829610944043,-0.4791925698091615,1.1648051240012336,0.039,0.0434,0.0407,0.0441666666666666,0.0502285714285714,6.805722553416985,-0.4136437613871351,0.1503199546049304,1.0291438007593765,0.014947441746970602,1,0.015768293830011437,1,0.022496581770990343,1
2020-11-20,3557.5400390625,-0.6792562915180156,1,0.0494,0.8533,0.0964,0.06,986,0.3946442467421596,-1.1563829610944043,-0.4791925698091615,0.0501,0.039,0.0434,0.0496999999999999,0.0494714285714285,6.894670039433482,-0.4803316686234198,-0.0560288773085052,1.0301213490687209,0.020269585862553674,1,0.01801521361566727,1,0.03133344093929025,1
2020-11-23,3577.590087890625,0.5635930617216234,1,0.0493,0.8402,0.1089,0.074,1247,-0.6792562915180156,0.3946442467421596,-1.1563829610944043,0.06,0.0501,0.039,0.0613666666666666,0.0526571428571428,7.129297548929373,0.092993672315256,0.1670348787071127,0.9587749234815932,0.016983502378118853,1,0.02371983966762503,1,0.024913386000868343,1
2020-11-24,3635.409912109375,1.6161668273416252,0,0.0527,0.8471,0.1003,0.0618,1720,0.5635930617216234,-0.6792562915180156,0.3946442467421596,0.074,0.06,0.0501,0.0652666666666666,0.0527142857142857,7.450660796211539,0.5001678658484113,0.2034824910550086,1.0149341295113243,-0.0037905022074606887,0,0.009242450911609579,1,0.017524902725799762,1
2020-11-25,3629.64990234375,-0.1584418237524976,1,0.0568,0.8572,0.0856,0.0462,2517,1.6161668273416252,0.5635930617216234,-0.6792562915180156,0.0618,0.074,0.06,0.0606666666666666,0.0535,7.831220214604293,0.6737726884369173,0.0144472128044756,0.9253157455298596,0.009036697673498795,1,0.010213125055239525,1,0.017166961076194864,1
2020-11-27,3638.35009765625,0.2396979198154181,0,0.071,0.8444,0.084,0.0178,3090,-0.1584418237524976,1.6161668273416252,0.5635930617216234,0.0462,0.0618,0.074,0.0419333333333333,0.0498428571428571,8.036249942132116,0.5658076411348488,0.1171458541794156,0.9009702125117828,0.00842687242470852,1,0.016702631110292687,1,0.01756287895024533,1
2020-11-30,3621.6298828125,-0.4595548640170976,1,0.0599,0.8515,0.0877,0.0348,2241,0.2396979198154181,-0.1584418237524976,1.6161668273416252,0.0178,0.0462,0.0618,0.0329333333333333,0.0492428571428571,7.715123603632105,-0.1260995893180587,0.2166927251904594,0.7650517369585942,0.012450219749017721,1,0.01941945488653385,1,0.014134571229879933,1
2020-12-01,3662.449951171875,1.1271187194776155,1,0.0628,0.8424,0.0924,0.0419,2017,-0.4595548640170976,0.2396979198154181,-0.1584418237524976,0.0348,0.0178,0.0462,0.0315,0.0480714285714285,7.609862200913554,0.3024205917586456,0.3213319355812388,0.8398797689682459,0.010012468840397748,1,0.01086705603045579,1,0.0015427231934097563,1
2020-12-02,3669.010009765625,0.1791166754825157,0,0.0727,0.8443,0.0824,0.0213,1688,1.1271187194776155,-0.4595548640170976,0.2396979198154181,0.0419,0.0348,0.0178,0.0326666666666666,0.0425428571428571,7.4318919168078,0.2822268436476782,0.4439566451527433,0.724129224441993,0.006255080010899361,1,0.0010384432268129018,1,-0.0015126829344571657,0
2020-12-03,3666.719970703125,-0.0624157213091502,1,0.0538,0.8398,0.1042,0.0631,1402,0.1791166754825157,1.1271187194776155,-0.4595548640170976,0.0213,0.0419,0.0348,0.0421,0.0409857142857142,7.246368080102461,0.4146065578836606,0.3545268190054899,0.7452398995021058,0.009689867123957585,1,0.00037639278814638466,1,-0.005244463886633355,0
