Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-02-22,4304.759765625,-1.0142945264832837,0,0.0556,0.8557,0.0887,0.0452,596
2022-02-23,4225.5,-1.8412122845487653,1,0.0588,0.853,0.0851,0.0245,646
2022-02-24,4288.7001953125,1.4956856067329216,1,0.0653,0.8623,0.0707,0.0094,1131
2022-02-25,4384.64990234375,2.237267765560347,0,0.0551,0.8688,0.0745,0.0172,601
2022-02-28,4373.93994140625,-0.2442603440647617,0,0.0466,0.8784,0.075,0.0334,642
2022-03-01,4306.259765625,-1.5473503680411893,1,0.0461,0.8761,0.0778,0.0373,608
2022-03-02,4386.5400390625,1.8642691757321028,0,0.0506,0.8681,0.0813,0.0312,558
2022-03-03,4363.490234375,-0.5254666430088317,0,0.0486,0.8778,0.0736,0.0263,619
2022-03-04,4328.8701171875,-0.7934042550334475,0,0.048,0.8752,0.0753,0.0369,660
2022-03-07,4201.08984375,-2.951815831344917,0,0.044,0.8605,0.0927,0.0516,705
2022-03-08,4170.7001953125,-0.723375351819977,1,0.0372,0.8891,0.0737,0.0335,746
2022-03-09,4277.8798828125,2.569824789143582,0,0.0563,0.8585,0.0853,0.0162,555
2022-03-10,4259.52001953125,-0.4291813651667864,0,0.0438,0.8792,0.077,0.0441,488
2022-03-11,4204.31005859375,-1.2961545123475138,0,0.0544,0.8745,0.0711,0.0221,514
2022-03-14,4173.10986328125,-0.7421002465963666,1,0.0471,0.8751,0.0778,0.0389,507
2022-03-15,4262.4501953125,2.140857417087094,1,0.0544,0.8667,0.0771,0.0408,548
2022-03-16,4357.85986328125,2.238376135718223,1,0.0529,0.8642,0.0813,0.0359,630
2022-03-17,4411.669921875,1.234781757145198,1,0.0507,0.8708,0.0749,0.0473,547
2022-03-18,4463.1201171875,1.1662294827948785,0,0.0546,0.8531,0.0923,0.0483,612
2022-03-21,4461.18017578125,-0.0434660362103933,1,0.0362,0.871,0.0885,0.075,469
2022-03-22,4511.60986328125,1.13041136006502,0,0.0352,0.8593,0.1024,0.0998,655
2022-03-23,4456.240234375,-1.2272698789159042,1,0.0302,0.8946,0.074,0.0608,838
2022-03-24,4520.16015625,1.434391292056647,1,0.0444,0.868,0.0846,0.0534,654
2022-03-25,4543.06005859375,0.5066170567449069,1,0.036,0.8889,0.0736,0.0655,690
2022-03-28,4575.52001953125,0.7144955276586762,1,0.0335,0.8806,0.0846,0.0687,787
2022-03-29,4631.60009765625,1.2256547427530462,0,0.041,0.8782,0.0807,0.0556,908
2022-03-30,4602.4501953125,-0.629370017469788,0,0.0451,0.8746,0.0786,0.048,618
2022-03-31,4530.41015625,-1.5652540713177343,1,0.0394,0.8668,0.0938,0.0895,691
2022-04-01,4545.85986328125,0.3410222584358413,1,0.0606,0.8493,0.0864,0.0351,822
2022-04-04,4582.64013671875,0.8090938687879357,0,0.0481,0.8786,0.0733,0.0534,592
2022-04-05,4525.1201171875,-1.2551720801807331,0,0.0367,0.8637,0.0946,0.0838,599
2022-04-06,4481.14990234375,-0.9716916613271898,1,0.0407,0.8827,0.0749,0.0487,560
2022-04-07,4500.2099609375,0.4253385628492534,0,0.0537,0.8668,0.0795,0.0296,641
2022-04-08,4488.27978515625,-0.2651026482054286,0,0.0473,0.8528,0.0963,0.0648,548
2022-04-11,4412.52978515625,-1.687729010355421,0,0.0431,0.8746,0.0823,0.0582,584
